link,rating,date,user_name,description,likes,sentiment_score
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNPN3JxcmZ3EAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICO7rqrfw%7CCgwIrbeNlQYQwLPy7gI%7C?hl=en,5.0,2 years ago,Nathaniel Wong,The food was great!!! Must try the mutton,0,0.6
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURJNmVyWmt3RRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDI6erZkwE%7CCgwIv9Ph4QUQhNDdxQM%7C?hl=en,4.0,5 years ago,Debabrata Patnaik,Good place did not accept face pay missed our 10% off but food price is reasonable.,0,0.6
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlOF9UcmFnEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDe8_Trag%7CCgwI0Me-mgYQ4MC5iQE%7C?hl=en,4.0,a year ago,Muthukumar Arumugam,"This is one of our “go-to” restaurant of all time in Changi Business Park and later when it was moved out from
CPB didn’t get a chance to go for > 3 Yrs. Wanted to find out today and went in for lunch.

The “Sreeagasamba Mutton Briyani” is special and authentic here as it always used to be. It was added with that extra ghee and the service person was good enough to mention the reason for it during making dum.",2,0.6216216216216216
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN3dVpXTmdBRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICwuZWNgAE%7CCgwIpenb1wUQgPb7sAM%7C?hl=en,5.0,6 years ago,s kamaraj,"Simply the best! Trouble-free, stress-free – gastromical treat!!
best service all the time....tq heritage one
with regards
kamaraj.s",2,0.6363636363636364
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNkNklXQTN3RRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICd6IWA3wE%7CCgsI7J-hrgYQsOOPCg%7C?hl=en,5.0,8 months ago,Abu Bakkar Siddiq,One of the best Mangalore food in Singapore.  Must try. Good atmosphere  with affordable prices.,1,0.6363636363636364
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzallHT29RRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICsjYGOoQE%7CCgsIwuuC8gUQkNn4OA%7C?hl=en,4.0,4 years ago,Lakshmanan Palaniappan,A good restaurant in the CBP area. The food was good but they should try to maintain the outer seating areas.,0,0.6363636363636364
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURZOXNhMHNRRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDY9sa0sQE%7CCgwIpeDd5gUQ0JSj0gE%7C?hl=en,4.0,5 years ago,Vimalraj Selvam,Great rooftop kitchen and bar. Staffs are friendly. And food is good with real Indian taste. Recommend Kal dosa and pepper mushroom fry.,0,0.6470588235294118
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQwaFllMzJ3RRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgID0hYe32wE%7CCgsI0Jqr7gUQkKL-Sg%7C?hl=en,4.0,4 years ago,Solomon E,"Good place to hang out for Indian cuisine. It's a bar attached garden restaurent on roof top. As the dinner was arranged for the whole office and project team, we booked the whole restaurant. We had chance to have the buffet which included all kind of north Indian dishes. Good authentic indian food. Ambience is good.",0,0.6590909090909091
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQyNzkyZllnEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgID2792fYg%7CCgwIkuTLlAYQ2InwqgM%7C?hl=en,5.0,2 years ago,Ella Horswell,Good beer and awesome curry. Will def be back!,1,0.6666666666666666
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNVeFBuSVd3EAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICUxPnIWw%7CCgwIvMe-6QUQqKPzmgM%7C?hl=en,5.0,5 years ago,Vidya Raikar,"Authentic Punjabi food, Ghar ka khana",0,0.6666666666666666
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNVNGZIdGtnRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICU4fHtkgE%7CCgsI4K3s6QUQ2Pq9bw%7C?hl=en,3.0,5 years ago,NAVEEN S,"If you go early, will get seats inside. Average hotel in the locality. Drinks price seems to be on higher side",0,0.6923076923076923
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNqOXRhQlV3EAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICj9taBUw%7CCgwIy5CUsQYQsKaJ8QE%7C?hl=en,5.0,5 months ago,Prabha Chilthadka,"I was craving for mangalore food, at-last found one in Singapore, must visit restaurant, you get all mangalore cuisine here, I want to visit again.",0,0.7142857142857143
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN5anNpLWFBEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICyjsi-aA%7CCgwIqcHTgAYQyNue_AI%7C?hl=en,5.0,3 years ago,Sriram Venkataramani,Another hidden gem. Good choice of drinks and food.,0,0.7142857142857143
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNEcjdHSFRnEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICDr7GHTg%7CCgsI_ru1sAYQqN2NBw%7C?hl=en,5.0,6 months ago,og ot seliM Hari,"Kudla village was a complete surprise for me. Never experienced a feel good factor away from home. The restaurant took us back to kudla, Mangalore...  Ms Jothi and Mr Poorna were top notch in their service. The chef met us in person and walked us through the menu even though we were familiar with most of the dishes. This review is posted after our 3rd visit in the last 5days. We walk from Bencoolen to Norris road in Little India to enjoy our dinner. Completely satisfied with the food, ambience and the service. Perfect Mangalore delight.",0,0.7192982456140351
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUREdklyVk5BEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDDvIrVNA%7CCgwIpaXHsAYQgO6NoQI%7C?hl=en,4.0,6 months ago,Sneha Karimbil,It’s a new place . Food is quite authentic and good . But service has to speed up . Also it would be great if the waiters don’t keep staring at the diners as they eat . That’s not the way to gauge if customer likes the food . It’s uncomfortable.,0,0.7272727272727273
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNXZ3RYdG53RRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICWgtXtnwE%7CCgwIjMbOkAYQiKKMvAI%7C?hl=en,5.0,2 years ago,Rodolfo Tomasoni,The guys at Heritage One turned an ordinary walk by into a great night. The food was sensational and they looked after us. This place is highly recommended.,0,0.7333333333333333
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNvdDZIQXNBRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICot6HAsAE%7CCgwIqNb34wUQoPrqkgI%7C?hl=en,3.0,5 years ago,stormy stormy,Food taste good. But ventilation in the air conditioned area can be improved further.,0,0.75
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURVMi0tWVRREAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDU2--YTQ%7CCgsI197E6wUQwPK_AQ%7C?hl=en,5.0,5 years ago,Gokulraj Prabakaran,Meals... Kind of Matrix Reloaded.. Terrific taste 👌👍👏as I didn't expected it comes to my surprise,0,0.75
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNVMDV1aVZBEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICU05uiVA%7CCgsI84uZ6gUQwMXiJA%7C?hl=en,5.0,5 years ago,Aloke Bharali,"Jeera rice Mutton Biryani and chicken 65 are to try for.
Fried rice is desi Chinese .Black pepper spicy.
Best taste in the locality",0,0.75
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURUbGZfU0NBEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDTlf_SCA%7CCgwInLPMsgYQ-PeH5gE%7C?hl=en,5.0,4 months ago,Arjun A V N,Found this place luckily on google.. Fantastic food! True Mangalorean style. Kaane Fish Rawa fry & Anjal tawa fry must try! Chicken Ghee roast is out of this world.. All in all a must visit restaurant.,0,0.76
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNRcGVtSWZREAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICQpemIfQ%7CCgwIq8ij3QUQ2PD9uQI%7C?hl=en,4.0,6 years ago,Amit Pahwa,Good food. Amazing friendly staff and open ambience - just what you need at the end of a long day. Limited menu but everything available is good and quick.,0,0.7647058823529411
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURqcktYcUtnEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDjrKXqKg%7CCgwIzIzDsQYQqPXmsQM%7C?hl=en,1.0,5 months ago,Tiffany R.,"The best part was the AC. Service was terrible. I finished my meal and waited over 45 minutes and had to leave since the food never came out for my husband. Butter chicken was also alright, I’ve definitely had better. Save yourself the trip and go somewhere else.",0,0.7777777777777778
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNqeDVQTUNBEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICjx5PMCA%7CCgwIg-musQYQwKfvmgM%7C?hl=en,5.0,5 months ago,sarath kumar,"One of the best places I’ve eaten on Little India, Great Food, awesome.",0,0.7777777777777778
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNJOFpxRUxnEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICI8ZqELg%7CCgwI0-eP4wUQsPrM-wE%7C?hl=en,4.0,5 years ago,Fatma vhey,"Lokasinya deket bugis, asiknya datang sore supaya gak panas.",0,0.7777777777777778
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNRcXVTMXVnRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICQquS1ugE%7CCgwIi_HS3AUQ8MW_nQE%7C?hl=en,1.0,6 years ago,Suresh Menon,I just ordered Mutton biriyani from this restaurant via Foodpanda. There was 3 miserably small pieces of mutton in a mound of rice!! What a scam! Never ever ordering from this restaurant again!,0,0.7777777777777778
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNqeDhtTVNREAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICjx8mMSQ%7CCgwIoN6usQYQsMDbsQM%7C?hl=en,5.0,5 months ago,Srihari Srinivasan,"Amazing varieties, awesome taste. You want to try Indian traditional food, this is THE place.",0,0.8
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM5N1ltaUFnEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIC97YmiAg%7CCgwI2JesrwYQ6P_uyAE%7C?hl=en,5.0,7 months ago,Allen Monteiro,"A cuisine close to heart, unfortunately missing in Singapore - Mangalorean food!!! That changed completely today.. I would now say - look no further beyond “Kudla Village” restaurant @ Norris Road. Let me begin with service. We felt at home. Such a lovely warm bunch of people who literally took us back to Mangalore.

If service (for some reason) could’nt remind of Mangalore,  the food definitely…. Blindfolded I can say couldn’t spot a difference of having delicious Mangalorean food in mangalore or in singapore. The food is to die for and took us straight to Mangalore. Right from Buns, to prawns ghee roast to Kori roti and finally Gadbad!!!!

In terms of recommendation, I would definitely visit back not once but quite quite often…",1,0.8082191780821918
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNUejhYcEZBEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICTz8XpFA%7CCgsIrqetsgYQ8Ii2Dg%7C?hl=en-US,4.0,4 months ago,Vikas Kumar,May no longer remain a Mangalorean restaurant after original owners sold out. That's a shame.. it was good while it lasted.,0,0.8181818181818182
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNPbXNQeUx3EAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICOmsPyLw%7CCgwImrX9lAYQgIHH_gE%7C?hl=en,5.0,2 years ago,Sugumar Kalyanasundaram,"The best South Indian Restaurant upper weld road little india, must try this",0,0.8181818181818182
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURCelkyZWJ3EAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDBzY2ebw%7CCgwI8rPGngYQ4POTkAE%7C?hl=en,4.0,a year ago,Sen m,"Good collection of beers and liquor with affordable quality food items.
Chicken 65 is nice.",1,0.8181818181818182
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURJcUxITmVnEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDIqLHNeg%7CCgwIp63o4AUQy4H4tAI%7C?hl=en,4.0,5 years ago,Ruchir Agarwal,"Well its location is kinda hidden and it takes some effort to find it. But once you reach, you find a huge open terrace with beautiful location from top. You will find songs playing on tvs(mostly hindi and spanish).
Service is good. Wait time is ok.
Chicken tandoori is must to try. Indian food is authentic and tasty. We mostly tried north indian veg and nonveg, both were good. Worth trying if want some good indian food with couple of beer or wine.",0,0.84
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN5aU5mNTdBRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICyiNf57AE%7CCgwIvqCRgAYQyNWqzAM%7C?hl=en,5.0,3 years ago,A Namadev,HeritageOne best dining and bar that cooks up delectable Indian & Western cuisine served in Little India area,0,0.8461538461538461
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURVb3ZET1ZREAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDUovDOVQ%7CCgwIwPLj6gUQkLWh1gE%7C?hl=en,2.0,5 years ago,Sabarigirinathan B,"Usually their food is tasty, and good service but today I got bad experience, when ordered chicken biriyani they brought mutton biriyani, after claiming this is not the initial order simply they replaced mutton pieces with 'curry chicken'. I dont need to explain further actions 🤨",0,0.8518518518518519
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURCODVPUUlnEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDB85OQIg%7CCgwI_KSMnwYQiN6giAE%7C?hl=en,5.0,a year ago,Senthil Nathan,"Easily accessible. Food is good and reasonably priced.  Suitable place for the group of people with Veg, Non-Veg food preference. Basic items like Dosai is also served which is something unique. Wide range of drinks are available. Should give a try.",1,0.8518518518518519
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNkMGZyWkVREAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICd0frZEQ%7CCgwIm8a6rgYQ8PqerQI%7C?hl=en,3.0,7 months ago,Naresh Sutrave,"Forgot how the ghee roast tastes after trying the chicken ghee roast here. Totally disappointing!

Rest of the ordered food was ok.",0,0.8571428571428571
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM5OUl6RE1BEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIC99IzDMA%7CCgwI_7KQrwYQ6L6y_wE%7C?hl=en,3.0,7 months ago,sand kala,"Meals were good.
Kori Roti was good.
Fish Masala Fry not authentic.
Ghee roast not at its best.
Will visit for meals again.",1,0.8571428571428571
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNVMTRid2FBEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICU14bwaA%7CCgwInq6t6gUQuNTzvAI%7C?hl=en,5.0,5 years ago,Mahendran Kasi,It's very nice roof top restaurant and bar. Food is awesome.,0,0.8571428571428571
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNEeGN1SXp3RRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICDxcuIzwE%7CCgwIztagsAYQgLSUtgE%7C?hl=en-US,5.0,6 months ago,Stallon Rego,"Nothing quite satisfies your taste buds like an authentic Manglorean meal!

This was my first time in more than a year trying Manglorean food and Kudla Village did not disappoint. The food took me straight back to my summer days in Mangalore.

The amazing Chicken Ghee Roast is a must try with the soft sanna' along with their signature Mutton Kualo (Ash Gourd). To finish you absolutely cannot leave without having the delicious Gadbad <3

Overall I would highly recommend this place to go for an authentic Manglorean meal without cutting a hole in your pocket ^_^",0,0.864406779661017
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN3NGRUSTNBRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICw4dTI3AE%7CCgsI5e-q1gUQwKeASA%7C?hl=en,4.0,6 years ago,Robin Mathew,Great food. Staff are friendly. However they need to improve their lunch time service speed. Had to wait 45+ mins to get our order.,4,0.8666666666666667
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURVbnZ5SmNBEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDUnvyJcA%7CCgwIlKuE6wUQoN-t0wI%7C?hl=en,4.0,5 years ago,yuga barathi,I am addicted to their seeragasamba biriyani. We get biriyani made of seeraga samba rice rarely in singapore. Always I love to have your country chicken briryani.,0,0.875
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR3dGRDZmlnRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDwtdCfigE%7CCgwIiPPW3gUQl4KH2AM%7C?hl=en,4.0,5 years ago,MJ Zeek Daniels,Cozy rooftop bar with decent food. Never knew it existed having worked next door to it. I will likely be back since my colleagues seem to like it.,0,0.8823529411764706
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNEenUzNmNBEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICDzu36cA%7CCgsIrIuVsAYQgITOKw%7C?hl=en,4.0,6 months ago,rajie Ramaiya,Jyothi and Purna are warm and friendly. Food was served fast. Loved their masala tea and goni baji. Lovely ambience and good soft music.,0,0.8823529411764706
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNON2NtMGVnEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICN7cm0eg%7CCgsI0oScrQYQ-OKfEA%7C?hl=en,5.0,8 months ago,Lebbai Ilyas,"Excellent place in little india to hangout with friends. I used to visit everytime im in Little India. Great Food, Great Staffs and Great Management",0,0.8888888888888888
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURVM2J6eDB3RRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDU3bzx0wE%7CCgwI7_6u6wUQ0KXCqgE%7C?hl=en,5.0,5 years ago,Sivaraman R,One of the best places for south Indian food. Excellent seeraga sambha briyani. Best place to enjoy good drinks at reasonable price in Changi,0,0.8888888888888888
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM0NU95c1lBEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIC45OysYA%7CCgwIt_nS5wUQ8J_RsQM%7C?hl=en,5.0,5 years ago,Muni Vinay,Nicely located near changi city point with a fantastic view. The food is of great quality and affordable. Only place to get an Indian food in changi during the weekend.,0,0.8888888888888888
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURkdmRDdUxnEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDdvdCuLg%7CCgwIhqzyrgYQkJGJ3wI%7C?hl=en,5.0,7 months ago,avil rego,Excellent food and Service for good value for money……Fish served was fresh and delicious 5Star quality …..Ghee roast chicken superb …. Kori roti fantastic……Dessert GADBAD a must try !!,1,0.8947368421052632
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNqbjZyZ3NRRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICjn6rgsQE%7CCgwIvfCzsQYQgLDMggM%7C?hl=en,5.0,5 months ago,jui walimbe,"One of the best food in Singapore, loved all the manglorian specialities like goli bajje, sweet potato fritters, paneer ghee roast, neer dosa, everything tastes perfect. Would love to visit again",0,0.9166666666666666
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR5eTdxeGRBEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDyy7qxdA%7CCgwIvrPIggYQoNPumAE%7C?hl=en,5.0,3 years ago,Treeshalin Jucia,The dishes served were delicious. Loved them! A good choice for a group with a mixture of vegetarian and non-vegetarian diners. It has variety of tasty dishes for both. The restaurant’s ambiance is charming and welcoming. Their hospitality is great too. An apt place to hang out and chill. Will definitely love to dine again!,1,0.9230769230769231
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM5Mi1XaENREAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIC92-WhCQ%7CCgwIsbi1rwYQkNv_6gE%7C?hl=en,4.0,7 months ago,Manish Kulal,Good food and amazing atmosphere. Taste is not that authentic however can feel that mangalorean vibes when eating the food. I tried Kori roti and gadbad. It was good. My mom tried the fish meal and my sister tried the buns and pundi gassi. They also loved the food. Overall it was good.,3,0.9354838709677419
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ5anNIUGpnRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgID9jsHPjgE%7CCgwIwqrLsgYQ6P-HlwE%7C?hl=en,5.0,4 months ago,Gwee CS,"Updated: pop by this place for stella pints/cuisine as I was in the vincinty..not even looking out for other places /joints..zoomed in right here..guessed the place does have charms..it is a good quiet place as In the NRIs having their moment catching up and less give a hoot Abt everything else ..me, my pint, my grubs  good 👍🏻

Objectively, here for the beer; stumbled upon seeing the draught Stella Artois beer signage being served; 🍺
Pricing is definitely reasonable for a pint or more compared across the same vicinity 👍 Service is prompt and welcoming. authentic indian cuisine/food looking at their menu..
Only ordered the fried spiced cauliflower dish which really goes with the beer (recommended by the staff)
will return for more if in the area",0,0.9384615384615385
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNEbmRUc3VnRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICDndTsugE%7CCgwIirulsAYQwPD3sQE%7C?hl=en,5.0,6 months ago,John Hanshaw,"Awesome service from Madhu, good bèer and nice Chicken Milagu Masala. Did not find when I searched on Google Maps just walked in. Hope the place starts to show up. Worth a visit!",0,1.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ2bjQ2MWp3RRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgID6n461jwE%7CCgwI6MDgkgYQ2KHY2QM%7C?hl=en,5.0,2 years ago,Ravi kumar s,"Nice food everyone can enjoy the moments and cery bice to hangover there .
Friendly staff
Good owners
Veey nice cooking chefs
Suitable for all.
Now more discounts in liquor.",0,1.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUREd3F2eVVnEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDDwqvyUg%7CCgsI_ZTJsAYQ0JT5Yg%7C?hl=en,5.0,6 months ago,Veena Rao,"Absolutely enjoyed the great authentic Manglorean food ,ambience and service extended by Purna and Jyothi was amazing… thoroughly a lovely weekend experience 👍🍻",0,1.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMwNHZHMldREAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIC04vG2WQ%7CCgsIu-2S7AUQyLDqKA%7C?hl=en,5.0,5 years ago,GV R,Nice ambience at rooftop restaurant,0,1.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURPdFlHNVZ3EAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDOtYG5Vw%7CCgwI46StlgYQoOrn9gI%7C?hl=en,5.0,2 years ago,Daniel Khor,Great Indian food. A must visit if you are around Little India.,0,1.0
